524251	23	Using Rough Sets Theory and Database Operations to Construct a Good Ensemble of Classifiers for Data Mining Applications
524252	23	Mining A Set of Coregulated RNA Sequences
524253	23	Mining Significant Associations in Large Scale Text Corpora
524254	23	Efficient Splitting Rules Based on the Probabilities of Pre-assigned Intervals
524255	23	Using functional PCA for cardiac motion exploration
524256	23	Association Rules Enhanced Classification of Underwater Acoustic Signal
524257	23	Distributed Web Mining Using Bayesian Networks from Multiple Data Streams
524258	23	Learning with Progressive Transductive Support Vector Machine
524259	23	Mining California Vital Statistics Data
524260	23	A Comparison Study on Algorithms for Incremental Update of Frequent Sequences
524261	23	A Pattern Decomposition (PD) Algorithm for Finding All Frequent Patterns in Large Datasets
524262	23	A new implementation technique for fast Spectral based document retrieval systems
524263	23	An Algebraic Approach to Data Mining: Some Examples
524264	23	Creating Ensembles of Classifiers
524265	23	Functional Trees for Classification
524266	23	AINE: An Immunological Approach to Data Mining
524267	23	Metric Rule Generation with Septic Shock Patient Data
524268	23	Intersection Based Generalization Rules for the Analysis of Symbolic Septic Shock Patient Data
524269	23	An Experimental Comparison of Supervised and Unsupervised Approaches to Text Summarization
524270	23	The EQ Framework for Learning Equivalence Classes of Bayesian Networks
524271	23	Feature selection algorithms: a survey and experimental evaluation
524272	23	Comparisons of Classification Methods for Screening Potential Compounds
524273	23	Using Boosting to Simplify Classification Models
524274	23	Convex Hull Ensemble Machine
524275	23	Solving the Fragmentation Problem of Decision Trees by Discovering Boundary Emerging Patterns
524276	23	Mining Mutually Dependent Patterns
524277	23	Attribute (Feature) Completion - The Theory of Attributes from Data Mining Prospect
524278	23	Mining Coverage-Based Fuzzy Rules by Evolutional Computation
524279	23	An Immune Neural Network Used for Classification
524280	23	Comparison of Lazy Bayesian Rule and Tree-Augmented Bayesian Learning
524281	23	SSDT: A Scalable Subspace-Splitting Classifier for Biased Data
524282	23	Evaluating the Utility of Statistical Phrases and Latent Semantic Indexing for Text Classification
524283	23	Adapting classification rule induction to subgroup discovery
524285	23	Linear Causal Model Discovery Using the MML criterion
524286	23	Evolutionary Structure Learning Algorithm for Bayesian Network and Penalized Mutual Information Metric
524287	23	Mining the Smallest Association Rule Set for Predictions
524288	23	Automatic Web Page Classification in a Dynamic and Hierarchical Way
524289	23	RPCL-Based Local PCA Algorithm
524290	23	A Personalized Music Filtering System Based on Melody Style Classification
524291	23	Visually Mining Web User Clickpaths
524292	23	Ensemble Modeling Through Multiplicative Adjustment of Class Probability
524293	23	Fuzzy Data Mining: Effect of Fuzzy Discretization
524294	23	Toward XML-Based Knowledge Discovery Systems
524295	23	Anchor Text Mining for Translation of Web Queries
524296	23	Investigative Profiling with Computer Forensic Log Data and Association Rules
524297	23	Concise Representation of Frequent Patterns Based on Disjunction-Free Generators
524298	23	Mining Association Rules from Stars
524299	23	Maintenance of Sequential Patterns for Record Deletion
524300	23	Maintenance of Sequential Patterns for Record Modification Using Pre-large Sequences
524301	23	Efficient Discovery of Common Substructures in Macromolecules
524302	23	Concept Tree Based Clustering Visualization with Shaded Similarity Matrices
524303	23	Unsupervised Clustering of Symbol Strings and Context Recognition
524304	23	Significance Tests for Patterns in Continuous Data
524305	23	Telecommunications Strategic Marketing - KDD and Economic Modeling
524306	23	An Efficient Fuzzy C-Means Clustering Algorithm
524307	23	Phrase-based Document Similarity Based on an Index Graph Model
524308	23	A Hybrid Approach to Discover Bayesian Networks From Databases Using Evolutionary Programming
524309	23	Ad Hoc Association Rule Mining as SQL3 Queries
524310	23	Implementation of a Least Fixpoint Operator for Fast Mining of Relational Databases
524311	23	Incremental Learning of Bayesian Networks with Hidden Variables
524312	23	Bayesian Data Mining on the Web with B-Course
524314	23	High Performance Data Mining Using the Nearest Neighbor Join
524316	23	FlExPat: Flexible Extraction of Sequential Patterns
524317	23	Experimentation and Self Learning in Continuous Database Marketing
524318	23	Knowledge Discovery from Diagrammatically Represented Data
524319	23	Mining Associated Implication Networks: Computational Intermarket Analysis
524320	23	Statistical Considerations in Learning from Data
524321	23	Online Algorithms for Mining Semi-structured Data Stream
524322	23	Dependency Derivation in Industrial Process Data
524323	23	A New Algorithm for Learning Parameters of a Bayesian Network from Distributed Data
524324	23	Delta B+ Tree: Indexing 3D Point Sets for Pattern Discovery
524325	23	Efficient Progressive Sampling for Association Rules
524326	23	Adapting Information Extraction Knowledge For Unseen Web Sites
524327	23	Text Document Categorization by Term Association
524328	23	Distance Measures for Effective Clustering of ARIMA Time-Series
524329	23	Multivariate supervised discretization, a neighborhood graph approach
524330	23	An Efficient Data Mining Technique for Discovering Interesting Sequential Patterns
524331	23	Adaptive and Resource-Aware Mining of Frequent Sets
524332	23	O-Cluster: Scalable Clustering of Large High Dimensional Data Sets
524333	23	Inexact Field Learning: An Approach to Induce High Quality Rules from Low Quality Data
524334	23	Mining Optimal Actions for Profitable CRM
524335	23	Demand Forecasting by the Neural Network with Discrete Fourier Transform
524336	23	Discovery of Interesting Association Rules from Livelink Web Log Data
524337	23	Using Text Mining to Infer Semantic Attributes for Retail Data Mining
524338	23	FD_Mine: Discovering Functional Dependencies in a Database Using Equivalences
524339	23	Mining Case Bases for Action Recommendation
524340	23	On Evaluating Performance of Classifiers for Rare Classes
524341	23	Learning Automatic Acquisition of Subcategorization Frames Using Bayesian Inference and Support Vector Machines
524342	23	A Clustering Method for Very Large Mixed Data Sets
524343	23	Preprocessing Opportunities in Optimal Numerical Range Partitioning
524344	23	Considering Both Intra-Pattern and Inter-Pattern Anomalies for Intrusion Detection
524345	23	An Agglomerative Hierarchical Clustering Using Partial Maximum Array and Incremental Similarity Computation Method
524346	23	A Comparative Study of RNN for Outlier Detection in Data Mining
524347	23	From Path Tree To Frequent Patterns: A Framework for Mining Frequent Patterns
524348	23	Adaptive Ripple Down Rules Method based on Minimum Description Length Principle
524349	23	Wavelet Based UXO Detection
524350	23	Applications of Data Mining in Hydrology
524351	23	Neural Analysis of Mobile Radio Access Network
524352	23	Web Cartography for Online State Promotion: An Algorithm for Clustering Web Resources
524353	23	Interestingness PreProcessing
524354	23	Exploring Interestingness Through Clustering: A Framework
524355	23	A Hypergraph Based Clustering Algorithm for Spatial Data Sets
524356	23	FARM: A Framework for Exploring Mining Spaces with Multiple Attributes
524357	23	User-directed Exploration of Mining Space with Multiple Attributes
524358	23	Preparations for Semantics-Based XML Mining
524359	23	Mining Image Features for Efficient Query Processing
524360	23	Improving Medical/Biological Data Classification Performance by Wavelet Preprocessing
524361	23	Association Analysis with One Scan of Databases
524362	23	Empirical Comparison of Various Reinforcement Learning Strategies for Sequential Targeted Marketing
524363	23	Measuring Real-Time Predictive Models
524364	23	Progressive and Interactive Analysis of Event Data Using Event Miner
524365	23	A Theory of Inductive Query Answering
524366	23	Iterative Clustering of High Dimensional Text Data Augmented by Local Search
524367	23	Analyzing the Interestingness of Association Rules from the Temporal Dimension
524368	23	Adaptive Parallel Sentences Mining from Web Bilingual News Collection
524369	23	Mining Surveillance Video for Independent Motion Detection
524370	23	Visualizing Association Mining Results through Hierarchical Clusters
524371	23	Mining Constrained Association Rules to Predict Heart Disease
524372	23	Towards Automatic Generation of Query Taxonomy: A Hierarchical Query Clustering Approach
524373	23	Indiscernibility Degree of Objects for Evaluating Simplicity of Knowledge in the Clustering Procedure
524374	23	Mining Similar Temporal Patterns in Long Time-Series Data and Its Application to Medicine
524375	23	Efficient Determination of Dynamic Split Points in a Decision Tree
524376	23	Mining Molecular Fragments: Finding Relevant Substructures of Molecules
524377	23	Subject Classification in the Oxford English Dictionary
524379	23	Using Category-Based Adherence to Cluster Market-Basket Data
524380	23	Extraction Techniques for Mining Services from Web Sources
524381	23	Optimal Projections of High Dimensional Data
524382	23	Discovery of Association Rules in Tabular Data
524384	23	Who Links to Whom: Mining Linkage between Web Sites
524385	23	The Representative Basis for Association Rules
524386	23	Objective-Oriented Utility-Based Association Mining
524387	23	Evolutionary Time Series Segmentation for Stock Data Mining
524388	23	On Incorporating Subjective Interestingness Into the Mining Process
524389	23	On a Capacity Control Using Boolean Kernels for the Learning of Boolean Functions
524390	23	A Synchronization Based Algorithm for Discovering Ellipsoidal Clusters in Large Datasets
524391	23	Computing Frequent Graph Patterns from Semistructured Data
524392	23	The Computational Complexity of High-Dimensional Correlation Search
524393	23	Feature Selection for Clustering - A Filter Solution
524394	23	TreeFinder: a First Step towards XML Data Mining
524395	23	Mining Generalized Association Rules for Sequential and Path Data
524396	23	Efficient Yet Accurate Clustering
524397	23	The DIAsDEM Framework for Converting Domain-Specific Texts into XML Documents with Data Mining Techniques
524398	23	Heuristic Optimization for Decentralized Frequent Itemset Counting
524399	23	Mining Online Users? Access Records for Web Business Intelligence
524400	23	A Parameterless Method for Efficiently Discovering Clusters of Arbitrary Shape in Large Datasets
524401	23	ESRS: A Case Selection Algorithm Using Extended Similarity-based Rough Sets
524402	23	Using Artificial Anomalies to Detect Unknown and Known Network Intrusions
524403	23	Predicting Rare Events In Temporal Domains
524404	23	Discriminative Category Matching: Efficient Text Classification for Huge Document Collections
524405	23	Neighborgram Clustering Interactive Exploration of Cluster Neighborhoods
524406	23	Integrating E-Commerce and Data Mining: Architecture and Challenges
524407	23	Clustering Spatial Data when Facing Physical Constraints
524408	23	Mining Generalized Association Rules Using Pruning Techniques
524409	23	Provably Fast Training Algorithms for Support Vector Machines
524410	23	On Active Learning for Data Acquisition
524411	23	Mining General Temporal Association Rules for Items with Different Exhibition Periods
524412	23	Mining Frequent Closed Itemsets with the Frequent Pattern List
524413	23	A Lazy Approach to Pruning Classification Rules
524414	23	Classification through Maximizing Density
524415	23	A Simple KNN Algorithm for Text Categorization
524416	23	A Self-Organizing Map with Expanding Force for Data Clustering and Visualization
524417	23	PERUSE: An Unsupervised Algorithm for Finding Recurrig Patterns in Time Series
524418	23	Document Clustering and Cluster Topic Extraction in Multilingual Corpora
524419	23	Unsupervised Segmentation of Categorical Time Series into Episodes
524420	23	On the Mining of Substitution Rules for Statistically Dependent Items
524421	23	Better Rules, Few Features: A Semantic Approach to Selecting Features from Text
524422	23	Discovering Similar Patterns for Characterising Time Series in a Medical Domain
524423	23	Recognition of Common Areas in a Web Page Using Visual Information: a possible application in a page classification
524424	23	Exploring the Parameter State Space of Stacking
524425	23	Learning Bayesian Networks from Incomplete Data Based on EMI Method
524426	23	Comparing Pure Parallel Ensemble Creation Techniques Against Bagging
524427	23	Class Decomposition via Clustering: A New Framework for Low-Variance Classifiers
524428	23	Text Mining for a Clear Picture of Defect Reports: A Praxis Report
524429	23	Icon-based Visualization of Large High-Dimensional Datasets
524430	23	Mining Frequent Itemsets in Distributed and Dynamic Databases
524431	23	Ensembles of Cascading Trees
524432	23	K-D Decision Tree: An Accelerated and Memory Efficient Nearest Neighbor Classifier
524433	23	CoMine: Efficient Mining of Correlated Patterns
524434	23	TSP: Mining Top-K Closed Sequential Patterns
524435	23	Sequence Modeling with Mixtures of Conditional Maximum Entropy Distributions
524436	23	Combining Multiple Weak Clusterings
524437	23	Clustering Item Data Sets with Association-Taxonomy Similarity
524438	23	Spatial Interest Pixels (SIPs): Useful Low-Level Features of Visual Media Data
524439	23	Clustering of Time Series Subsequences is Meaningless: Implications for Previous and Future Research
524440	23	Frequent-Pattern based Iterative Projected Clustering
524441	23	Improving Home Automation by Discovering Regularly Occurring Device Usage Patterns
524442	23	Building Text Classifiers Using Positive and Unlabeled Examples
524443	23	Visualization of Rule's Similarity using Multidimensional Scaling
524444	23	Cost-Sensitive Learning by Cost-Proportionate Example Weighting
524445	23	A new optimization criterion for generalized discriminant analysis on undersampled problems
524446	23	ExAMiner: Optimized Level-wise Frequent Pattern Mining with Monotone Constraint
524447	23	A Feature Selection Framework for Text Filtering
524448	23	Privacy-Preserving Collaborative Filtering Using Randomized Perturbation Techniques
524449	23	Protecting Sensitive Knowledge By Data Sanitization
524450	23	SVM based models for predicting foreign currency exchange rates
524451	23	Probabilistic User Behavior Models
524452	23	An Algebra for Inductive Query Evaluation
524453	23	A Fast Algorithm for Computing Hypergraph Transversals and its Application in Mining Emerging Patterns
524454	23	Bootstrapping Rule Induction
524455	23	Localized Prediction of Continuous Target Variables Using Hierarchical Clustering
524456	23	Mining Production Data with Neural Network & CART
524457	23	Applying Noise Handling Techniques to Genomic Data: A Case Study
524458	23	Mining the Web to Discover the Meanings of an Ambiguous Word
524459	23	Detecting Interesting Exceptions from Medical Test Data with Visual Summarization
524460	23	Frequent Sub-Structure-Based Approaches for Classifying Chemical Compounds
524461	23	A Hybrid Data-Mining Approach in Genomics and Text Structures
524462	23	Zigzag: a new algorithm for mining large inclusion dependencies in database
524463	23	On the Privacy Preserving Properties of Random Data Perturbation Techniques
524464	23	Combining the web content and usage mining to understand the visitor behavior in a web site
524465	23	On Precision and Recall of Multi-Attribute Data Extraction from Semistructured Sources
524466	23	MPIS: Maximal-Profit Item Selection with Cross-Selling Considerations
524467	23	Association Rule Mining in Peer-to-Peer Systems
524468	23	Fast PNN-based Clustering Using K-nearest Neighbor Graph
524469	23	Exploiting Unlabeled Data for Improving Accuracy of Predictive Data Mining
524470	23	The Rough Set Approach to Association Rule Mining
524471	23	The Hybrid Poisson Aspect Model for Personalized Shopping Recommendation
524472	23	Ontologies Improve Text Document Clustering
524473	23	CBC: Clustering Based Text Classification Requiring Minimal Labeled Data
524474	23	Mining Significant Pairs of Patterns from Graph Structures with Class Labels
524476	23	Detecting Patterns of Change Using Enhanced Parallel Coordinates Visualization
524477	23	Efficient Subsequence Matching in Time Series Databases Under Time and Amplitude Transformations
524478	23	Regulatory Element Discovery Using Tree-structured Models
524479	23	A High-Performance Distributed Algorithm for Mining Association Rules
524480	23	Impact Studies and Sensitivity Analysis in Medical Data Mining with ROC-based Genetic Learning
524481	23	Facilitating Fuzzy Association Rules Mining by Using Multi-Objective Genetic Algorithms for Automated Clustering
524482	23	Algorithms for Spatial Outlier Detection
524483	23	Tree-structured Partitioning Based on Splitting Histograms of Distances
524484	23	Towards Simple, Easy-to-Understand, yet Accurate Classifiers
524485	23	Pattern Discovery based on Rule Induction and Taxonomy Generation
524486	23	Integrating Fuzziness into OLAP for Multidimensional Fuzzy Association Rules Mining
524487	23	Structure Search and Stability Enhancement of Bayesian Networks
524489	23	Interpretations of Association Rules by Granular Computing
524490	23	OP-Cluster: Clustering by Tendency in High Dimensional Space
524491	23	Objective and Subjective Algorithms for Grouping Association Rules
524492	23	General MC: Estimating Boundary of Positive Class from Small Positive Data
524493	23	Postprocessing Decision Trees to Extract Actionable Knowledge
524494	23	Integrating Customer Value Considerations into Predictive Modeling
524495	23	Regression Clustering
524496	23	Efficient Nonlinear Dimension Reduction for Clustered Data Using Kernel Functions
524497	23	Sentiment Analyzer: Extracting Sentiments about a Given Topic using Natural Language Processing Techniques
524498	23	PixelMaps: A New Visual Data Mining Approach for Analyzing Large Spatial Data Sets
524499	23	Segmenting Customer Transactions Using a Pattern-Based Clustering Approach
524500	23	Mining Relevant Text from Unlabelled Documents
524501	23	Using Discriminant Analysis for Multi-class Classification
524502	23	T-Trees, Vertical Partitioning and Distributed Association Rule Mining
524503	23	Efficient Data Mining for Maximal Frequent Subtrees
524504	23	Active Sampling for Feature Selection
524505	23	MaPle: A Fast Algorithm for Maximal Pattern-based Clustering
524506	23	Semantic Log Analysis Based on a User Query Behavior Model
524507	23	Privacy-preserving Distributed Clustering using Generative Models
524508	23	Model Stability: A key factor in determining whether an algorithm produces an optimal model from a matching distribution
524509	23	Reliable Detection of Episodes in Event Sequences
524510	23	Semantic Role Parsing: Adding Semantic Structure to Unstructured Text
524511	23	Efficient Mining of Frequent Subgraphs in the Presence of Isomorphism
524512	23	Efficient Multidimensional Quantitative Hypotheses Generation
524513	23	Tractable Group Detection on Large Link Data Sets
524514	23	Statistical Relational Learning for Document Mining.
524515	23	Mining Plans for Customer-Class Transformation
524516	23	Optimized Disjunctive Association Rules via Sampling
524517	23	Understanding Helicoverpa armigera Pest Population Dynamics related to Chickpea Crop Using Neural Networks
524518	23	Enhancing Techniques for Efficient Topic Hierarchy Integration
524519	23	Inference of Protein-Protein Interactions by Unlikely Profile Pair
524520	23	Indexing and Mining Free Trees
524521	23	Scalable Model-based Clustering by Working on Data Summaries
524522	23	Comparing Naive Bayes, Decision Trees, and SVM with AUC and Accuracy
524523	23	Unsupervised Link Discovery in Multi-relational Data via Rarity Analysis
524524	23	A K-NN Associated Fuzzy Evidential Reasoning Classifier with Adaptive Neighbor Selection
524525	23	Mining High Utility Itemsets
524526	23	Direct Interesting Rule Generation
524527	23	Is random model better? On its accuracy and efficiency
524528	23	Center-Based Indexing for Nearest Neighbors Search
524529	23	Information Theoretic Clustering of Sparse Co-Occurrence Data
524530	23	Evolutionary Gabor Filter Optimization with Application to Vehicle Detection
524531	23	An Algorithm for the Exact Computation of the Centroid of Higher Dimensional Polyhedra and its Application to Kernel Machines
524532	23	TECNO-STREAMS: Tracking Evolving Clusters in Noisy Data Streams with a Scalable Immune System Learning Model
524533	23	Findings from a Practical Project Concerning Web Usage Mining
524534	23	Simple Estimators for Relational Bayesian Classifiers
524535	23	Complex Spatial Relationships
524536	23	Links Between Kleinberg's Hubs and Authorities, Correspondence Analysis, and Markov Chains
524537	23	A User-driven and Quality-oriented Visualization for Mining Association Rules
524538	23	Parsing Without a Grammar: Making Sense of Unknown File Formats
524539	23	Learning Rules for Anomaly Detection of Hostile Network Traffic
524540	23	Dimensionality Reduction Using Kernel Pooled Local Discriminant Information
524541	23	Mining Semantic Networks for Knowledge Discovery
524542	23	Introducing Uncertainty into Pattern Discovery in Temporal Event Sequences
524543	23	Probabilistic Noise Identification and Data Cleaning
524544	23	Analyzing High-Dimensional Data by Subspace Validity
524545	23	A Dynamic Adaptive Self-Organising Hybrid Model for Text Clustering
524546	23	Interactive Visualization and Navigation in Large Data Collections using the Hyperbolic Space
524547	23	Predicting distribution of a new forest disease using one-class SVMs
524548	23	Mining Strong Affinity Association Patterns in Data Sets with Skewed Support Distribution
1277241	23	Spectral min-max cut for graph partitioning and data clustering
1711494	23	Mining Frequent Itemsets from Secondary Memory
1796806	23	Using Emerging Patterns and Decision Trees in Rare-Class Classification
1796807	23	Metric Incremental Clustering of Nominal Data
1796808	23	Test-Cost Sensitive Naive Bayes Classification
1796809	23	Mining Web Data to Create Online Navigation Recommendations
1796810	23	Cluster Cores-Based Clustering for High Dimensional Data
1796811	23	Clustering on Demand for Multiple Data Streams
1796812	23	Correlation Preserving Discretization
1796813	23	On Local Spatial Outliers
1796814	23	Multi-View Clustering
1796815	23	Estimation of False Negatives in Classification
1796816	23	Transduction and Typicalness for Quality Assessment of Individual Classifications in Machine Learning and Data Mining
1796817	23	Supervised Latent Semantic Indexing for Document Categorization
1796818	23	Matching in Frequent Tree Discovery
1796819	23	Communication Efficient Construction of Decision Trees Over Heterogeneously Distributed Data
1796820	23	Feature Selection via Supervised Model Construction
1796821	23	Bottom-Up Generalization: A Data Mining Solution to Privacy Protection
1796822	23	Feature-Based Prediction of Unknown Preferences for Nearest-Neighbor Collaborative Filtering
1796823	23	A Probabilistic Approach for Adapting Information Extraction Wrappers and Discovering New Attributes
1796824	23	Mass Spectrum Labeling: Theory and Practice
1796825	23	DRYADE: A New Approach for Discovering Closed Frequent Trees in Heterogeneous Tree Databases
1796826	23	Moment: Maintaining Closed Frequent Itemsets over a Stream Sliding Window
1796827	23	Attribute Measurement Policies for Time and Cost Sensitive Classification
1796828	23	Aligning Boundary in Kernel Space for Learning Imbalanced Dataset
1796829	23	Spam Filtering using a Markov Random Field Model with Variable Weighting Schemas
1796830	23	Classifying Biomedical Citations without Labeled Training Examples
1796831	23	RDF: A Density-Based Outlier Detection Method using Vertical Data Representation
1796832	23	Mining Associations by Linear Inequalities
1796833	23	Mining Frequent Closed Patterns in Microarray Data
1796834	23	Relational Peculiarity Oriented Data Mining
1796835	23	Probabilistic Principal Surfaces for Yeast Gene Microarray Data Mining
1796836	23	Scalable Construction of Topic Directory with Nonparametric Closed Termset Mining
1796837	23	Dependencies between Transcription Factor Binding Sites: Comparison between ICA, NMF, PLSA and Frequent Sets
1796838	23	Hybrid Pre-Query Term Expansion using Latent Semantic Analysis
1796839	23	An Adaptive Density-Based Clustering Algorithm for Spatial Database with Noise
1796840	23	Revealing True Subspace Clusters in High Dimensions
1796841	23	Dynamic Daily-Living Patterns and Association Analyses in Tele-Care Systems
1796842	23	SCHISM: A New Approach for Interesting Subspace Mining
1796843	23	IRC: An Iterative Reinforcement Categorization Algorithm for Interrelated Web Objects
1796844	23	Sparse Kernel Least Squares Classifier
1796845	23	n Ranking Refinements in the Step-by-Step Searching through a Product Catalogue
1796846	23	ntegrating Multi-Objective Genetic Algorithms into Clustering for Fuzzy Association Rules Mining
1796847	23	Improving the Reliability of Decision Tree and Naive Bayes Learners
1796848	23	Fast and Exact Out-of-Core K-Means Clustering
1796849	23	SUMMARY: Efficiently Summarizing Transactions for Clustering
1796850	23	Detecting Patterns of Appliances from Total Load Data Using a Dynamic Programming Approach
1796851	23	A Greedy Algorithm for Selecting Models in Ensembles
1796852	23	Privacy-Preserving Outlier Detection
1796853	23	Evolutionary Algorithms for Clustering Gene-Expression Data
1796854	23	Non-Redundant Data Clustering
1796855	23	A Machine Learning Approach to Improve Congestion Control over Wireless Computer Networks
1796856	23	An Adaptive Learning Approach for Noisy Data Streams
1796857	23	AGILE: A General Approach to Detect Transitions in Evolving Data Streams
1796858	23	Extensible Markov Model
1796859	23	Improving Text Classification using Local Latent Semantic Indexing
1796860	23	A Biobjective Model to Select Features with Good Classification Quality and Low Cost
1796861	23	Semi-Supervised Mixture-of-Experts Classification
1796862	23	Query-Driven Support Pattern Discovery for Classification Learning
1796863	23	Analysis of Consensus Partition in Cluster Ensemble
1796864	23	Mining Temporal Patterns Without Predefined Time Windows
1796865	23	Predicting Density-Based Spatial Clusters Over Time
1796866	23	Density Connected Clustering with Local Subspace Preferences
1796867	23	Dynamic Classifier Selection for Effective Mining from Noisy Data Streams
1796868	23	Text Classification by Boosting Weak Learners based on Terms and Concepts
1796869	23	Learning Rules from Highly Unbalanced Data Sets
1796870	23	A Polygonal Line Algorithm based Nonlinear Feature Extraction Method
1796871	23	Partial Ensemble Classifiers Selection for Better Ranking
1796872	23	An Optimal Linear Time Algorithm for Quasi-Monotonic Segmentation
1796873	23	Sharing Classifiers among Ensembles from Related Problem Domains
1796874	23	Incremental Mining of Frequent XML Query Pattern
1796875	23	Unimodal Segmentation of Sequences
1796876	23	Efficient Relationship Pattern Mining Using Multi-Relational Iceberg-Cubes
1796877	23	Learning Weighted Naive Bayes with Accurate Ranking
1796878	23	Filling-in Missing Objects in Orders
1796879	23	A Comparative Study of Linear and Nonlinear Feature Extraction Methods
1796880	23	Decision Tree Evolution Using Limited Number of Labeled Data Items from Drifting Data Streams
1796881	23	A Bayesian Framework for Regularized SVM Parameter Estimation
1796882	23	Detection of Significant Sets of Episodes in Event Sequences
1796883	23	Using Representative-Based Clustering for Nearest Neighbor Dataset Editing
1796884	23	eMailSift: Email Classification Based on Structure and Content
1796885	23	FS3: A Random Walk Based Free-Form Spatial Scan Statistic for Anomalous Window Detection
1796886	23	Text Classification with Evolving Label-Sets
1796887	23	Multi-Stage Classification
1796888	23	CoLe: A Cooperative Data Mining Approach and Its Application to Early Diabetes Detection
1796889	23	Merging Interface Schemas on the Deep Web via Clustering Aggregation
1796890	23	Anomaly Intrusion Detection Using Multi-Objective Genetic Fuzzy System and Agent-Based Evolutionary Computation Framework
1796891	23	A Thorough Experimental Study of Datasets for Frequent Itemsets
1796892	23	Bifold Constraint-Based Mining by Simultaneous Monotone and Anti-Monotone Checking
1796893	23	CTC - Correlating Tree Patterns for Classification
1796894	23	Mining Patterns of Change in Remote Sensing Image Databases
1796895	23	Fast Frequent String Mining Using Suffix Arrays
1796896	23	Efficiently Mining Frequent Closed Partial Orders
1796897	23	An Expected Utility Approach to Active Feature-Value Acquisition
1796898	23	Discovery of Functional Relationships in Multi-Relational Data using Inductive Logic Programming
1796899	23	Generation of Attribute Value Taxonomies from Data for Data-Driven Construction of Accurate and Compact Classifiers
1796900	23	Alpha Galois Lattices
