85191	22	XGRIND: A Query-friendly XML Compressor
92755	22	TheaterLoc: Using Information Integration Technology to Rapidly Build Virtual Applications
98856	22	SCADDAR: An Efficient Randomized Technique to Reorganize Continuous Media Blocks
100263	22	Structural Joins: A Primitive for Efficient XML Query Pattern Matching
104311	22	A Non-Blocking Parallel Spatial Join Algorithm
105544	22	Indexing Spatio-Temporal Data Warehouses
105642	22	PAC Nearest Neighbor Queries: Approximate and Controlled Search in High-Dimensional and Metric Spaces
106149	22	XParent: An Efficient RDBMS-Based XML Database System
107174	22	Mining Bases for Association Rules Using Closed Sets
112486	22	Efficient Temporal Join Processing Using Indices
113296	22	From XML schema to relations: a cost-based approach to XML storage
114746	22	DEMON: Mining and Monitoring Evolving Data
116194	22	Developing Cost Models with Qualitative Variables for Dynamic Multidatabase Environments
122116	22	Design and Implementation of a High-Performance Distributed Web Crawler
122523	22	Integrating Semi-Join-Reducers into State of the Art Query Processors
123004	22	Queueing Analysis of Relational Operators for Continuous Data Streams
123909	22	Data Mining Meets Performance Evaluation: Fast Algorithms for Modeling Bursty Traffic
125692	22	Model-Based Mediation with Domain Maps
125916	22	The Nimble XML Data Integration System
129160	22	IBM DB2 Everyplace: A Small Footprint Relational Database System
129442	22	X-Diff: A Fast Change Detection Algorithm for XMLDocuments
133454	22	The Transbase Hypercube RDBMS: Multidimensional Indexing of Relational Tables
134127	22	An Index Structure for Efficient Reverse Nearest Neighbor Queries
140490	22	Lossy Reduction for Very High Dimensional Data
147165	22	An Efficient Approximation Scheme for Data Mining Tasks
147870	22	Counting Twig Matches in a Tree
152536	22	Semantic Conditions for Correctness at Different Isolation Levels
153477	22	Querying XML Documents Made Easy: Nearest Concept Queries
160027	22	A Cost Model and Index Architecture for the Similarity Join
171810	22	A Data-Warehouse/OLAP Framework for Scalable Telecommunication Tandem Traffic Analysis
175520	22	Efficient Bulk Deletes in Relational Databases
176920	22	Accurate Estimation of the Cost of Spatial Selections
177659	22	An XML Indexing Structure with Relative Region Coordinate
183142	22	Independent Quantization: An Index Compression Technique for High-Dimensional Data Spaces
183428	22	On Dual Mining: From Patterns to Circumstances, and Back
183525	22	A Multimedia Information Server with Mixed Workload Scheduling
187149	22	An Index-Based Approach for Similarity Search Supporting Time Warping in Large Sequence Databases
189771	22	An Extensible Framework for Data Cleaning
190267	22	Deflating the Dimensionality Curse Using Multiple Fractal Dimensions
192168	22	Efficient Mining of Constrained Correlated Sets
192321	22	Approximate Nearest Neighbor Searching in Multimedia Databases
196321	22	Efficient Query Refinement in Multimedia Databases
202112	22	Variable Length Queries for Time Series Data
212593	22	Similarity Search for Multidimensional Data Sequences
219739	22	Web Information Retrieval
221362	22	Multi-Level Multi-Channel Air Cache Designs for Broadcasting in a Mobile Environment
223104	22	A Parallel Document Engine Built on Top of a Cluster of Databases - Design, Implementation, and Experiences 
223511	22	Interactive-Time Similarity Search for Large Image Collections Using Parallel VA-Files
224208	22	Rules of Thumb in Data Engineering
226089	22	Clustering Categorical Data
238025	22	Incremental Computation and Maintenance of Temporal Aggregates
238533	22	User Defined Aggregates in Object-Relational Systems
242835	22	Exactly-once Semantics in a Replicated Messaging System
248456	22	Dynamic Miss-Counting Algorithms: Finding Implication and Similarity Rules with Confidence Pruning
256992	22	Answering Regular Path Queries Using Views
262911	22	Power Conservative Multi-Attribute Queries on Data Broadcast
264610	22	Lineage Tracing in a Data Warehousing System
264762	22	Online Data Mining for Co-Evolving Time Sequences
267106	22	The Collaboration Management Infrastructure
273430	22	The DC-Tree: A Fully Dynamic Index Structure for Data Warehouses
277404	22	Generalized Isolation Level Definitions
283459	22	Creating a Customized Access Method for Blobworld
295291	22	XWRAP: An XML-Enabled Wrapper Construction System for Web Information Sources
297028	22	An Algebraic Compression Framework for Query Results
300618	22	Declustering Using Golden Ratio Sequences
423857	22	Propagating XML Constraints to Relations
424121	22	TAR: Temporal Association Rules on Evolving Numerical Attributes
450993	22	Bringing the Internet to Your Database: Using SQLServer 2000 and XML to Build Loosely-Coupled Systems
451009	22	Catalog Integration Made Easy
511009	22	Efficient OLAP Query Processing in Distributed Data Warehouses
511039	22	t-Synopses: A System for Run-Time Management of Remote Synopses
522179	22	The Constraint Database Framework: Lessons Learned from CQA/CDB
522183	22	Database Managed External File Update
522185	22	Selectivity Estimation for Spatial Joins
522187	22	Approximate Query Answering with Frequent Sets and Maximum Entropy
522188	22	Cyber Infrastructure for Informatics
522192	22	HD-Eye - Visual Clustering of High dimensional Data
522193	22	Dynamic Histograms: Capturing Evolving Data Sets
522202	22	Directories: Managing Data for Networked Applications
522210	22	Data Mining Meets Performance Evaluation: Fast Algorithms for Modeling Bursty Traffic
522213	22	YFilter: Efficient and Scalable Filtering of XML Documents
522222	22	A Fast Regular Expression Indexing Engine
522229	22	Mobile and Wireless Database Access for Pervasive Computing
522231	22	PXML: A Probabilistic Semistructured Data Model and Algebra
522234	22	Approximating a Data Stream for Querying and Estimation: Algorithms and Performance Evaluation
522238	22	Design and Evaluation of Alternative Selection Placement Strategies in Optimizing Continuous Queries
522239	22	FAST: A New Sampling-Based Algorithm for Discovering Association Rules
522244	22	Handling Evolutions in Multidimensional Structures
522245	22	Data Mining with Decision Trees
522247	22	Practical Lineage Tracing in Data Warehouses
522249	22	XML and DB2
522252	22	Using Smodels (Declarative Logic Programming) to Verify Correctness of Certain Active Rules
522255	22	Detecting Changes in XML Documents
522265	22	Rewriting OLAP Queries Using Materialized Views and Dimension Hierarchies in Data Warehouses
522287	22	d-Clusters: Capturing Subspace Correlation in a Large Data Set
522289	22	A Split Operator for Now-Relative Bitemporal Databases
522292	22	High-level Parallelism in a Database Cluster: A Feasibility Study Using Document Services
522294	22	Similarity Flooding: A Versatile Graph Matching Algorithm and Its Application to Schema Matching
522295	22	SpinCircuit: A Collaboration Portal Powered by E-speak
522296	22	Workflow and Process Synchronization with Interaction Expressions and Graphs
522297	22	User Interaction in the BANKS System
522301	22	Oracle8i - The XML Enabled Data Management System
522304	22	Prefetching Based on Type-Level Access Pattern in Object-Relational DBMSs
522308	22	Preference-Driven Query Processing
522327	22	Efficient Algorithm for Projected Clustering
522334	22	Query Planning with Limited Source Capabilities
522340	22	Mining Partially Periodic Event Patterns with Unknown Periods
522345	22	B-Tree Indexes and CPU Caches
522346	22	Optimal Index and Data Allocation in Multiple Broadcast Channels
522364	22	A Framework Towards Efficient and Effective Sequence Clusterin
522372	22	Out-of-the Box Data Engineering - Events in Heterogeneous Environments
522382	22	Web Information Acquisition with Lixto Suite
522387	22	Pushing Aggregate Constraints by Divide-and-Approximate
522389	22	Efficient Creation of Statistics over Query Expressions
522405	22	ACQ: An Automatic Clustering and Querying Approach for Large Image Databases
522415	22	Shared Cache - The Future of Parallel Databases
522417	22	Mining Frequent Item Sets with Convertible Constraints
522421	22	Multicasting a Changing Repository
522422	22	The Dynamic View System (DVS): Mobile Agents to Support Web Views
522423	22	PIX: A System for Phrase Matching in XML Documents
522427	22	A Temporal Algebra for an ER-Based Temporal Data Model
522438	22	Mapping XML and Relational Schemas with Clio
522439	22	Streaming XPath Queries in XSQ
522440	22	Distance Exponent: A New Concept for Selectivity Estimation in Metric Trees
522445	22	Approximate Matching in XML
522449	22	An Automated Change Detection Algorithm for HTML Documents Based on Semantic Hierarchies
522452	22	Multivariate Time Series Prediction via Temporal Classification
522457	22	LOCI: Fast Outlier Detection Using the Local Correlation Integral
522458	22	Cache-Aware Query Routing in a Cluster of Databases
522462	22	Sequenced Subset Operators: Definition and Implementation
522463	22	Infrasturucture for Web-based Application Integration
522471	22	Scalable Algorithms for Large Temporal Aggregation
522472	22	Duality-Based Subsequence Matching in Time-Series Databases
522483	22	NAPA: Nearest Available Parking Lot Application
522489	22	Automating Statistics Management for Query Optimizers
522491	22	X-Diff: An Effective Change Detection Algorithm for XML Documents
522497	22	Database Technology for Internet Applications (Abstract)
522498	22	Business Process Management Systems
522514	22	Databases for Ambient Intelligence
522523	22	PrefixSpan: Mining Sequential Patterns by Prefix-Projected Growth
522524	22	Database Replication for the Mobile Era
522531	22	Providing Database as a Service
522534	22	A Heuristic for Refresh Policy Selection in Heterogeneous Environments
522538	22	DBXplorer: A System for Keyword-Based Search over Relational Databases
522540	22	Distance Based Indexing for String Proximity Search
522546	22	Spatial Processing using Oracle Table Functions
522547	22	Database Performance for Next Generation Telecommunications
522551	22	Extracting Delta for Incremental Data Warehouse Maintenance
522554	22	TAILOR: A Record Linkage Tool Box
522555	22	Integrating Data Mining with SQL Databases: OLE DB for Data Mining
522559	22	SAP Business Information Warehouse - From Data Warehousing to an E-business Platform
522564	22	The IDEAL Approach to Internet-Based Negotiation for E-Business
522571	22	Efficient Maintenance of Materialized Top-k Views
522576	22	Tuning an SQL-Based PDM System in a Worldwide Client/Server Environment
522583	22	In-Memory Data Management in the Application Tier
522584	22	Assisting the Integration of Taxonomic Data: The LITCHI Toolkit
522586	22	XGRIND: A Query-Friendly XML Compressor
522598	22	SINGAPORE: A system for querying heterogeneous data sources
522605	22	Efficient Sequenced Integrity Constraint Checking
522609	22	Towards Bringing Database Management Task in the Realm of IT non-Experts
522611	22	An Extensible Model-Based Mediatior System with Domain Maps
522620	22	Inter-Enterprise Collaborative Business Process Management
522621	22	A Sampling-Based Estimator for Top-k Query
522624	22	Discovering Temporal Association Rules: Algorithms, Language and System
522638	22	MAFIA: A Maximal Frequent Itemset Algorithm for Transactional Databases
522641	22	An Evaluation of Regular Path Expressions with Qualifiers against XML Streams
522644	22	Decoupled Query Optimization for Federated Database Systems
522647	22	A Distributed Database Server for Continuous Media
522653	22	Similarity Search in Sets and Categorical Data Using the Signature Tree
522655	22	Spatial Clustering in the Presence of Obstacles
522667	22	Structural Join Order Selection for XML Query Optimization
522674	22	Automating Layout of Relational Databases
522678	22	DIVE: Database Integration for Virtual Engineering
522680	22	Dynamic Clustering of Evolving Streams with a Single Pass
522682	22	A Graph-Based Approach For Extracting Terminological Properties of Elements of XML Documents
522684	22	Analyzing Range Queries on Spatial Data
522685	22	Fast Data Access on Multiple Broadcast Channels
522692	22	Medical Video Mining for Efficient Database Indexing, Management and Access
522703	22	Data Engineering for Mobile and Wireless Access
522707	22	HP-Inventing the Future of Storage
522711	22	Tamino - A DBMS designed for XML
522716	22	Indexing of Moving Objects for Location-Based Services
522719	22	GeoNode: An End-to-End System from Research Components
522721	22	How Good Are Association-Rule Mining Algorithms?
522722	22	Generalized Closed Itemsets for Association Rule Mining
522723	22	Integrating Workflow Management Systems with Business-to-Business Interaction Standard
522727	22	Web Query Optimizer
522730	22	Sequence Data Mining Techniques and Applications
522732	22	StreamCorder: Fast Trial-and-Error Analysis in Scientific Databases
522735	22	Squeezing the Most out of Relational Database Systems
522736	22	WAND: A CASE Tool for Data Warehouse Design
522740	22	fAST Refresh using Mass Query Optimization
522742	22	Spectral LPM: An Optimal Locality-Preserving Mapping using the Spectral (not Fractal) Order
522746	22	Extensible Indexing: A Framework for Integrating Domain-Specific Indexing Schemes into Oracle8i
522750	22	Bundles in Captivity: An Application of Superimposed Information
522752	22	Location Prediction and Queries for Tracking Moving Objects
522754	22	Techniques for Storing XM
522758	22	Device Database Systems
522762	22	Metadata Propagation in Large, Multi-Layer Database Systems
522764	22	Skyline with Presorting
522774	22	Designing a Super-Peer Network
522775	22	Image Database Retrieval with Multiple-Instance Learning Techniques
522776	22	Processing Reporting Function Views in a Data Warehouse Environment
522778	22	Specification-Based Data Reduction in Dimensional Data Warehouses
522782	22	A Comparison of Three Methods for Join View Maintenance in Parallel RDBMS
522784	22	Scalable template-based query containment checking for web semantic caches
522786	22	B+ Tree Indexes with Hybrid Row Identifiers in Oracle 8i
522790	22	The Mentor-Lite Prototype: A Light-Weight Workflow Management System
522791	22	Pure Java Databases for Deployed Applications
522794	22	Optimization Techniques for Data-Intensive Decision Flows
522799	22	Language Models for Information Retrieval
522804	22	Managing Complex and Varied Data with the IndexFabric(tm)
522812	22	The QUIQ Engine: A Hybrid IR DB System
522818	22	SQLServer for Windows CE - A Database Engine for Mobile and Embedded Platforms
522822	22	DBProxy: A dynamic data cache for Web applications
522824	22	Improving Range Query Estimation on Histograms
522834	22	OntoWebber: A Novel Approach for Managing Data on the We
522841	22	An Efficient Index Structure for Shift and Scale Invariant Search of Multi-Attribute Time Sequences
522842	22	Querying Imprecise Data in Moving Object Environments
522848	22	Using Unity to Semi-Automatically Integrate Relational Schema
522857	22	Database Technologies for E- Commerce
522875	22	Energy Efficient Index for Querying Location-Dependent Data in Mobile Broadcast Environments
522876	22	Demonstration: Active Asynchronous Transaction Management in High-Autonomy Federated Environment Using Data Agents: Global Change Master Directory v8.0
522879	22	TERRAFLY: A High-Performance Web-based Digital Library System for Spatial Data Access
522881	22	Quality-Aware and Load-Sensitive Planning of Image Similarity Queries
522884	22	Efficient Indexing Structures for Mining Frequent Patterns
522885	22	Finding Interesting Associations without Support Pruning
522886	22	Mining Recurrent Items in Multimedia with Progressive Resolution Refinement
522895	22	Dynamic Query Scheduling in Data Integration Systems
522896	22	High Dimensional Similarity Search With Space Filling Curves
522897	22	Processing Queries with Expensive Functions and Large Objects in Distributed Mediator Systems
522908	22	Query Plans for Conventional and Temporal Queries Involving Duplicates and Ordering
522909	22	Mixing Querying and Navigation in MIX
522916	22	Distinctiveness-Sensitive Nearest Neighbor Search for Efficient Similarity Retrieval of Multimedia Information
522927	22	SG-WRAP: A Schema-Guided Wrapper Generato
522932	22	Landmarks: a New Model for Similarity-based Pattern Querying in Time Series Databases
522933	22	Index Hint for On-demand Broadcasting
522936	22	Differential Logging: A Commutative and Associative Logging Scheme for Highly Parallel Main Memory Databases
522939	22	SG-WRAM Schema Guided Wrapper Maintenance
522942	22	Personalized Portals for the Wireless and Mobile User; a Mobile Agent Approach
522944	22	Declarative Composition and Peer-to-Peer Provisioning of Dynamic Web Services
522953	22	QRS: A Robust Numbering Scheme for XML Documents
522971	22	The Importance of Extensible Database Systems for E-Commerce
522976	22	Data Reduction by Partial Preaggregation
522979	22	Broadcasting Dependent Data for Ordered Queries without Replication in a Multi-Channel Mobile Environment
522993	22	A Semi-Structured Data Cartridge for Relational Databases
523001	22	Active XQuery
523016	22	Association-Based Multiple Imputation in Multivariate Datasets: A Summary
523019	22	Mobile Data Management: Challenges of Wireless and Offline Data Access
523027	22	Data Cleaning and XML: The DBLP Experience
523037	22	The Evolution of eBusiness Integration-from Data to Proces
523044	22	Attribute Classification Using Feature Analysis
523048	22	Dependable Computing in Virtual Laboratories
523049	22	Efficiently Supporting Multiple Similarity Queries for Mining in Metric Databases
523050	22	Taming the Downtime: High Availability in Sybase ASE 12
523059	22	Cache-on-Demand: Recycling with Certainty
523066	22	Selectivity Estimation for Predictive Spatio-Temporal Queries
523067	22	Coordinated Management of Cascaded Caches for Efficient Content Distribution
523073	22	Join Enumeration in a Memory-Constrained Environment
523079	22	Fjording the Stream: An Architecture for Queries Over Streaming Sensor Data
523081	22	Personalized Services for Mobile Route Planning
523089	22	Advanced Process-Based Component Integration in Telcordia's Cable OSS
523092	22	Efficient Computation of Subqueries in Complex OLAP
523102	22	The Changing Art of Computer Research
523110	22	Developing Web Service
523113	22	Dynamic Access Control Framework Based On Events
523119	22	Fast Mining of Massive Tabular Data via Approximate Distance Computations
523121	22	Efficient Query Subscription Processing in a Multicast Environment
523131	22	Data Management Support of Web Applications
523132	22	Combining Hierarchy Encoding and Pre-Grouping: Intelligent Grouping in Star Join Processing
523133	22	Probabilistic Data Consistency for Wide-Area Applications
523140	22	XML Publishing: Look at Siblings too
523146	22	Peer-to-Peer Data Management
523151	22	Exploiting Punctuation Semantics in Data Streams
523154	22	READY: A High Performance Event Notification Service
523155	22	CORBA Notification Service: Design Challenges and Scalable Solutions
523161	22	High-Performance, Space-Efficient, Automated Object Locking
523163	22	Visual Querying and Exploration of Large Answers in XML Databases with X2
523168	22	An Authorization System for Temporal Data
523170	22	Indexing Spatio-Temporal Data Warehouses
523178	22	A Graphical XML Query Language
523179	22	A Framework for the Selective Dissemination of XML Documents based on Inferred User Profiles
523183	22	XML Data and Object Databases: A Perfect Couple?
523184	22	Exploring Spatial Datasets with Histograms
523190	22	Similarity Search without Tears: The OMNI Family of All-purpose Access Methods
523192	22	Reverse Engineering for Web Data: From Visual to Semantic Structure
523197	22	P2P Information Systems
523200	22	Pseudo Column Level Locking
523203	22	A Database for Storage and Fast Retrieval of Structure Data
523213	22	Predator-Miner: Ad hoc Mining of Associations Rules within a Database Management System
523220	22	Application Servers and Associated Technologies
523224	22	Overcoming Limitations of Sampling for Aggregation Queries
523226	22	Index-Based Approximate XML Joins
523227	22	Super-Fast XML Wrapper Generation in DB2: A Demonstration
523233	22	Discovery of High-Dimensional
523234	22	PeerDB: A P2P-based System for Distributed Data Sharing
523236	22	HDoV-tree: The Structure, The Storage, The Speed
523242	22	Semiorder Database for Complex Activity Recognition in Multi-Sensory Environments
523251	22	Scaling up the ALIAS Duplicate Elimination System
523252	22	E-Business Applications for Supply Chain Automation: Challenges and Solutions
523265	22	Using EELs, a Practical Approach to Outerjoin and Antijoin Reordering
523269	22	Low Overhead Optimal Checkpointing for Mobile Distributed Systems
523275	22	Runtime Data Declustering over SAN-Connected PC Cluster System
523283	22	A Novel Deadline Driven Disk Scheduling Algorithm for Multi-Priority Multimedia Objects
523286	22	Data Redundancy and Duplicate Detection in Spatial Join Processing
523291	22	Indexing High-Dimensional Spaces: Database Support for Next Decade's Applications
523294	22	Similarity Search Over Time-Series Data Using Wavelets
523297	22	Schema Mediation in Peer Data Management Systems
523298	22	Efficient Evaluation of Queries with Mining Predicates
523299	22	Using State Modules for Adaptive Query Processing
523318	22	enTrans: A Demonstration of Flexible Consistency Maintenance in Provisioning Systems
523319	22	Geometric-Similarity Retrieval in Large Image Bases
523320	22	Streaming-Data Algorithms for High-Quality Clustering
523322	22	Evaluating Window Joins over Unbounded Streams
523323	22	The MARIFlow Workflow Management System
523325	22	GRAM++ - An Indigenous GIS Software Suite Demonstration
523328	22	PBiTree Coding and Efficient Processing of Containment Joins
523331	22	Condensed Cube: An Efficient Approach to Reducing Data Cube Size
523333	22	Efficient Storage of XML Data
523337	22	Profile-Driven Cache Management
523345	22	Optimization of Hypothetical Queries in an OLAP Environment
523351	22	DB2 Advisor: An Optimizer Smart Enough to Recommend Its Own Indexes
523354	22	NeT & CoT: Inferring XML Schemas from Relational World
523357	22	Mining Customer Value: From Association Rules to Direct Marketing
523364	22	Managing Escalation of Collaboration Processes in Crisis Mitigation Situations
523365	22	Streaming XPath Processing with Forward and Backward Axes
523369	22	XomatiQ: Living With Genomes, Proteomes, Relations and a Little Bit of XML
523372	22	The Skyline Operator
523373	22	Flux: An Adaptive Partitioning Operator for Continuous Query Systems
523374	22	Microsoft Server Technology for Mobile and Wireless Applications
523377	22	Pre-Aggregation for Irregular OLAP Hierarchies with the TreeScape System
523379	22	Bridging the XML Relational Divide with LegoDB
523384	22	ReQueSS: Relational Querying of Semi-Structured Data
523386	22	Block Oriented Processing of Relational Database Operations in Modern Computer Architectures
523388	22	Supporting Ancillary Values from User Defined Functions in Oracle
523393	22	Scalable Application-Aware Data Freshening
523399	22	MetaComm: A Meta-Directory for Telecommunications
523410	22	Self-Adaptive User Profiles for Large-Scale Data Delivery
523418	22	Querying XML data sources in DB2: the XML Wrapper
523424	22	What Makes the Differences: Benchmarking XML Database Implementations
523426	22	Exploring Aggregate Effect with Weighted Transcoding Graphs for Efficient Cache Replacement in Transcoding Proxies
523429	22	The MD-join: An Operator for Complex OLAP
523432	22	StegFS: A Steganographic File System
523434	22	DISIMA: An Object-Oriented Approach to Developing an Image Database System
523437	22	Load Shedding for Aggregation Queries over Data Streams
523438	22	Data Management in Location-Dependent Information Services
523439	22	Content-based Three-dimensional Engineering Shape Search
523440	22	Improving Logging and Recovery Performance in Phoenix/App
523441	22	Group Nearest Neighbor Queries
523442	22	Online Amnesic Approximation of Streaming Time Series
523443	22	ToMAS: A System for Adapting Mappings while Schemas Evolve
523444	22	Personalization of Queries in Database Systems
523445	22	Meta Data Management
523446	22	XBench Benchmark and Performance Testing of XML DBMSs
523447	22	Bulk Operations for Space-Partitioning Trees
523448	22	Continuously Maintaining Quantile Summaries of the Most Recent N Elements over a Data Stream
523449	22	From Sipping on a Straw to Drinking from a Fire Hose: Data Integration in a Public Genome Database
523450	22	Range CUBE: Efficient Cube Computation by Exploiting Data Correlation
523451	22	Scaling Clustering Algorithms for Massive Data Sets using Data Streams
523452	22	Efficient Incremental Validation of XML Documents
523453	22	Approximate Temporal Aggregation
523454	22	Publish/Subscribe in NonStop SQL: Transactional Streams in a Relational Context
523455	22	Unordered Tree Mining with Applications to Phylogeny
523456	22	Similarity Search in Multimedia Databases
523457	22	Routing XML Queries
523458	22	Selectivity Estimation for XML Twigs
523459	22	A Prime Number Labeling Scheme for Dynamic Ordered XML Trees
523460	22	Direct Mesh: a Multiresolution Approach to Terrain Visualization
523461	22	Making the Pyramid Technique Robust to Query Types and Workloads
523462	22	FLYINGDOC: An Architecture for Distributed, User-friendly, and Personalized Information Systems
523463	22	"My Personal Web": A Seminar on Personalization and Privacy for Web and Converged Services
523464	22	Adapting a Generic Match Algorithm to Align Ontologies of Human Anatomy
523465	22	Approximate Aggregation Techniques for Sensor Databases
523466	22	Can A Semantic Web for Life Sciences Improve Drug Discovery?
523468	22	Multiresolution Indexing of XML for Frequent Queries
523469	22	Database Kernel Research: What, if anything, is left to do?
523470	22	SQLCM: A Continuous Monitoring Framework for Relational Database Engines
523471	22	GenExplore: Interactive Exploration of Gene Interactions from Microarray Data
523472	22	Proving Ownership over Categorical Data
523473	22	Privacy Preservation for Data Cubes
523474	22	BEA Liquid Data for WebLogic: XML-Based Enterprise Information Integration
523475	22	Spatio-Temporal Aggregation Using Sketches
523476	22	OntoBuilder: Fully Automatic Extraction and Consolidation of Ontologies from Web Sources
523477	22	Mining the Web for Generating Thematic Metadata from Textual Data
523478	22	Spectral Analysis of Text Collection for Similarity-based Clustering
523479	22	ItCompress: An Iterative Semantic Compression Algorithm
523480	22	An Efficient Framework for Order Optimization
523481	22	Approximate Selection Queries over Imprecise Data
523482	22	Function Proxy: Template-Based Proxy Caching for Table-Valued Functions
523483	22	Implementation and Research Issues in Query Processing for Wireless Sensor Networks 
523484	22	A Flexible Infrastructure for Gathering XML Statistics and Estimating Query Cardinality
523485	22	Applications for Expression Data in Relational Database System
523487	22	An Efficient Algorithm for Mining Frequent Sequences by a New Strategy without Support Counting
523488	22	Peering and Querying e-Catalog Communities
523489	22	wmdb.: Rights Protection for Numeric Relational Data
523491	22	XJoin Index: Indexing XML Data for Efficient Handling of Branching Path Expressions
523492	22	Nile: A Query Processing Engine for Data Streams
523493	22	Probe, Cluster, and Discover: Focused Extraction of QA-Pagelets from the Deep Web
523494	22	Nested Queries and Quantifiers in an Ordered Context
523495	22	A Peer-to-peer Framework for Caching Range Queries
523496	22	MTCache: Transparent Mid-Tier Database Caching in SQL Server
523497	22	Improved File Synchronization Techniques for Maintaining Large Replicated Collections over Slow Networks
523498	22	Driving Forces in Database Technology
523499	22	Engineering a Fast Online Persistent Suffix Tree Construction
523500	22	Information Lifecycle Management: The EMC Perspective
523501	22	Recursive XML Schemas, Recursive XML Queries, and Relational Storage: XML-to-SQL Query Translation
523502	22	Enabling Communities of Knowledge Workers
523503	22	Outrageous Ideas and/or Thoughts While Shaving
523504	22	Storing XML (with XSD) in SQL Databases: Interplay of Logical and Physical Designs
523505	22	PRIX: Indexing And Querying XML Using Prüfer Sequences
523506	22	Algebraic Signatures for Scalable Distributed Data Structures
523507	22	Superimposed Applications using SPARCE
523508	22	Mining Frequent Labeled and Partially Labeled Graph Patterns
523509	22	Improving Hash Join Performance through Prefetching
523510	22	LexEQUAL: Supporting Multilexical Queries in SQL
523511	22	Selectivity Estimation for String Predicates: Overcoming the Underestimation Problem
523512	22	RACCOON: A Peer-Based System for Data Integration and Sharing
523513	22	ContextMetricsTM: Semantic and Syntactic Interoperability in Cross-Border Trading Systems
523514	22	Integrating XML Data in the TARGITOLAP System
523515	22	Hiding Data Accesses in Steganographic File System
523516	22	Bitmap-Tree Indexing for Set Operations on Free Text
523517	22	A Machine Learning Approach to Rapid Development of XML Mapping Queries
523518	22	Priority Mechanisms for OLTP and Transactional Web Applications
523519	22	Efficient Execution of Computation Modules in a Model with Massive Data
523520	22	Querying the Past, the Present, and the Future
523521	22	Web-Services Architecture for Efficient XML Data Exchange
523522	22	A Type-Safe Object-Oriented Solution for the Dynamic Construction of Queries
523523	22	Web Service Composition Through Declarative Queries: The Case of Conjunctive Queries with Union and Negation
523524	22	SQUIRE: Sequential Pattern Mining with Quantities
523525	22	On Local Pruning of Association Rules Using Directed Hypergraphs
523526	22	Scalable Multimedia Disk Scheduling
523527	22	Stream Query Processing for Healthcare Bio-sensor Applications
523528	22	BOSS: Browsing OPTICS-Plots for Similarity Search
523529	22	Detection and Correction of Conflicting Source Updates for View Maintenance
